method,mode,sequence,exposure_next,photometric_condition,radius_bin,tested_points,valid_points,valid_fraction,mean_normal_error,median_normal_error,p90_normal_error,mean_EPE,median_EPE,p90_EPE,mean_abs_It,runtime_ms,ms_per_pair,ms_per_valid_point
classical_nf,exposure,Office,0.75,synthetic_gamma_vignette_exposure,all,69,55,0.7971014492753623,2.63323974609375,1.8739380836486816,5.506668567657471,2.6356966495513916,1.8740843534469604,5.507803916931152,0.18839919567108154,12.895629000126974,4.298543000042325,0.23446598182049042
classical_nf,exposure,Office,0.75,synthetic_gamma_vignette_exposure,center,14,14,1.0,1.151107907295227,1.0673410892486572,1.5455868244171143,1.1546884775161743,1.0676966905593872,1.5462180376052856,0.3031611442565918,0.0,0.0,0.0
classical_nf,exposure,Office,0.75,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,2.757251262664795,3.2332329750061035,5.505101680755615,2.758136749267578,3.233275890350342,5.506303787231445,0.15402823686599731,0.0,0.0,0.0
classical_nf,exposure,Office,0.75,synthetic_gamma_vignette_exposure,border,20,15,0.75,3.8016085624694824,2.623366594314575,8.227020263671875,3.8057405948638916,2.623366594314575,8.233769416809082,0.1408642679452896,0.0,0.0,0.0
classical_nf,response_exposure,Office,0.75,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.8013445138931274,0.9555240869522095,3.5954391956329346,1.80402410030365,0.9681956171989441,3.595468521118164,0.16102993488311768,37.63798099998894,12.54599366666298,0.545477985507086
classical_nf,response_exposure,Office,0.75,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6207080483436584,0.33708322048187256,1.7692885398864746,0.6231443285942078,0.3371216952800751,1.7693910598754883,0.29757165908813477,0.0,0.0,0.0
classical_nf,response_exposure,Office,0.75,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.150448799133301,1.756156086921692,4.321792125701904,2.1515374183654785,1.7561572790145874,4.321908950805664,0.14032018184661865,0.0,0.0,0.0
classical_nf,response_exposure,Office,0.75,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.016857147216797,0.9954109191894531,3.574099063873291,2.022491216659546,1.0061955451965332,3.57411527633667,0.10169284045696259,0.0,0.0,0.0
classical_nf,full_photometric,Office,0.75,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.8028547763824463,0.9279216527938843,3.597168207168579,1.8048887252807617,0.927944540977478,3.5971996784210205,0.1786903440952301,41.92755899998701,13.975852999995672,0.6076457826085074
classical_nf,full_photometric,Office,0.75,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6207639575004578,0.3372601866722107,1.76926589012146,0.6232260465621948,0.33729881048202515,1.7693744897842407,0.30079135298728943,0.0,0.0,0.0
